hash,size,stripped_size,weight,number,version,merkle_root,timestamp,timestamp_month,nonce,bits,coinbase_param,transaction_count
00000000000000000002b8d3643406f9a0de11a0b47ff4fde43a092cb77a7bd3,1360701,877608,3993525,759315,537149440,d418a295e61f532c6dc18c7d99090f7234194030927f45aa7f14b27407e8ffe9,2022-10-19 05:14:27+00:00,2022-10-01,598b6a5a,1707e772,0313960b1b4d696e656420627920416e74506f6f6c383834b201cd023a705abbfabe6d6d8992c40be99ce50fbbd1b3c5cb04a400858718eba34bd3cdf5f59d3470e52cd9020000000000000000006ce1d851000000000000,240
0000000000000000000609a9ffff539dd80312bca647ad006c3973f86f1075f7,1096546,965620,3993406,759356,543162372,443d78c946a911ee19586206ca52d85d20a1b7327c5688b66b19e2545b7eb36f,2022-10-19 10:36:28+00:00,2022-10-01,3f49ee6a,1707e772,033c960bfabe6d6d68e7f0b3ef5f48d74650d00f9cbb1030c5ea0d5bd363d5288d7f3501a44a34ac010000000000000009650705f98632eb7901000000000062151e65122f736c7573682f,575
000000000000000000075d19d4fb4a75a6b912d42ed0356c325edb177ffdeb63,1468921,841558,3993595,759398,622698496,270e28ba6da8e060a1d20f9392a4b7e197fb55cc44b7aff980be4946bc8cd546,2022-10-19 15:54:25+00:00,2022-10-01,5f7c1631,1707e772,0366960b1b4d696e656420627920416e74506f6f6c3838319300ab001f4f36c2fabe6d6d3100ee91caa92123177d78db361d817c2d095ff4b1444f4ce7907f552c4b647a04000000000000000000d03c2f00000000000000,788
00000000000000000006709f9cf9baa3a6f3f9760b0bd58bd77fcc08c61d6ad2,1439744,851119,3993101,759355,868024320,f31a51c9b8353ee9fa0ad07ab9059ef389ffdce5183b0a887769f883e83aef9e,2022-10-19 10:34:10+00:00,2022-10-01,18ab5e1a,1707e772,033b960b122f5669614254432f5472757374706f6f6c2f2cfabe6d6da8b5c86b990bf37abe5e249f88075bee2cbf423eccf1fdeadfc701ef46893ddb10000000000000001080158d13e74fe533dd115c335600000000000000,1011
00000000000000000001e2df10d21b6e00cb5a3cfad5e044a9c7a0133f8f7f7c,1239477,917829,3992964,759331,768712704,97f761551af9724d494e9775f3e0b4c231b8d7647598976a3384d5fc66b54926,2022-10-19 07:23:14+00:00,2022-10-01,a6bf7910,1707e772,0323960b04e2a54f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1ea37f6da601000000000000,1498
000000000000000000042326ca8e2a7b3dcddf8d6efedeeefe9a050631d47afb,1486367,835604,3993179,759360,861806596,e3bf4f39a8f5212ea47798774b0bdc119dec574a2df15b36ee4bf21118e8b1ae,2022-10-19 11:05:18+00:00,2022-10-01,f1b6da07,1707e772,0340960bfabe6d6d993333b420da1afe8781d561e7859ab192ad9136c835750c64a014e8cd7cd63d010000000000000013650603dc2ce6ea0100000000000090eb15721a2f736c7573682f,2765
00000000000000000000b14c4ce99bc6181e867d04953a6f1b0e3c27499e0034,1432427,853620,3993287,759348,653762560,cba482df1171864873b24446fa6af6ddb253c66d20e86a4080f9c8fd299195b7,2022-10-19 09:41:15+00:00,2022-10-01,3aa0c16f,1707e772,0334960b1b4d696e656420627920416e74506f6f6c383635db003d0399daee3afabe6d6d82aee7a66aa3eb0b2a993269a9b6063d34d496bca062c0c632be47d04e860faf020000000000000046950000b601000000000000,2595
00000000000000000002850fb715390f3684a84cadddb9e52037fb57ee621566,1174324,939455,3992689,759394,813547520,d08e1d409a1fea2d5aa0667d1300e29f2cf32ad8d9cdce7cb3d6d28d6a719cf8,2022-10-19 15:32:54+00:00,2022-10-01,dfa6410a,1707e772,0362960b0120120909092009092009057f5309005100000000,1160
0000000000000000000250ced2cdd262fd2dd4bd28917c7c58e21de306c16261,1396316,865545,3992951,759423,536969216,85926b8d2feff5d70fa679b82a78d76b664779c0c74d92b0dac5a48e25189b0a,2022-10-19 20:30:11+00:00,2022-10-01,7bd77bb7,1707e772,037f960b04545e50632f466f756e6472792055534120506f6f6c202364726f70676f6c642f20a5a73437a8050000000000,2547
00000000000000000007ad8b3656cc91c9891ff68b20fa8d8856ef54bbef6b55,1534926,819326,3992904,759418,796770304,3ce3f52757effc1372c9bf19b9c06d3cfc34895df895eceeccfca8156b9f6326,2022-10-19 19:39:53+00:00,2022-10-01,38a1b276,1707e772,037a960b048a5250632f466f756e6472792055534120506f6f6c202364726f70676f6c642f11802ebc6f00000000000000,2133
00000000000000000005ea6bb450ba72a2e5f41264d204052f6094a51328525b,1512597,828564,3998289,759391,878395396,719fd59bc14d83a4213d264fbdaadd343e3d1af9bb2df4b6817d0bdcf625f0b2,2022-10-19 15:26:27+00:00,2022-10-01,75b51e14,1707e772,035f960b2cfabe6d6d54192fe4b0348f0bfb5dcf492be61939bdabd489edcce6e016a228bfb9a8197a10000000f09f909f092f4632506f6f6c2f7300000000000000000000000000000000000000000000000000000000000000000000000500369e0c63,3113
00000000000000000003c0673c4bfc371c96ad43ee39f2b5ec08e5ce5da0d0b2,1411258,860750,3993508,759300,623861760,03a0bc5c7c157b245448aa2940e36056ebf9d29a3ba697d5ee69861800da6434,2022-10-19 02:40:19+00:00,2022-10-01,8ee3dc5c,1707e772,0304960b1b4d696e656420627920416e74506f6f6c383636b201d70203514060fabe6d6d5f916d804b9e1919ef4644ca929430ce98cdb9c1c9b14eabf8604ad473cc3f7e02000000000000000000ae15e904000000000000,2890
00000000000000000007b19e82252736e4c66e0f6cdd5d1c8fa9e4684d676b0d,1655149,779455,3993514,759380,822108160,22504afbc261ad93a34a0544c3b5492cca8dce5aa115db985f894fc5b283e761,2022-10-19 13:06:53+00:00,2022-10-01,382aec1b,1707e772,0354960b1362696e616e63652f37383920008d01e3650dc0fabe6d6dcf5c44443823f9477324993c69f7192d41d9ec7428e022a78199e78b27ce9d360200000000000000e7700000b1000000,1219
00000000000000000002f1903930b4c406c928f7f645ff3c6cfc2789bcfdfc36,1517660,825266,3993458,759341,692142080,244bfb02016c80945b3348704fa16fdfb8b028ffaa14fa5b867763deffe56f02,2022-10-19 08:52:15+00:00,2022-10-01,c8bfa438,1707e772,032d960b1b4d696e656420627920416e74506f6f6c383833b201b90188540fc2fabe6d6d659282d1a7771d425ceb07b7e6e70295c37a81f383f8082830f2ee7c0ed1d10e02000000000000000000c4549263020000000000,3005
000000000000000000041f98c58f7b139c5adbf0b544669cf6fb8a52eb3f5b6c,1176323,939085,3993578,759421,551526400,375c589397b9a5b64a8fd33c1dd8fe1d7706a2c1de03d24520944a0f22c91f52,2022-10-19 20:16:33+00:00,2022-10-01,3d856263,1707e772,037d960b1b4d696e656420627920416e74506f6f6c383439b201af027d0e7a84fabe6d6dc596392d9480342d84a234a403dc8d82312ca5e081d140a7e05c3913a6a5af8902000000000000000000ae1a5003000000000000,1438
000000000000000000012fe3945610935aa042d5ddae6294b840c4fbe2c6e8b7,1262112,910265,3992907,759358,608346112,230af4ef74537ce957b396f8c50ecfd2b56469f0d37382039d8b270c16aabbf9,2022-10-19 10:43:10+00:00,2022-10-01,21981261,1707e772,033e960b04bed44f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1f814eb2340000001b000000,532
000000000000000000073dff74cf119365e7755ac25791fe9560162dbd6768a3,1422465,856977,3993396,759404,678625284,d3616a7a36f222cb7f9eb57a79ccd37da9580e23f036594cfdbb34d3b72e3fb9,2022-10-19 16:55:47+00:00,2022-10-01,b3845a81,1707e772,036c960bfabe6d6d3f8c7a2127997e70456cec67298aa59d036601e7008311504ddfb955bdb82d00010000000000000009650505fcd745b30000000000000030efae72122f736c7573682f,2336
0000000000000000000323a5dc88c568e7fc040a2d9eb70371cfb97fbc777374,1321739,890590,3993509,759336,882204672,96a5f31fe2802b43aaffbf79b3057a688a769c022a57f5a56dcca1cb452f3d37,2022-10-19 08:12:16+00:00,2022-10-01,1ce9f265,1707e772,0328960b1b4d696e656420627920416e74506f6f6c3835399300dd007a082df3fabe6d6dbab7999cc1c19b272dfd63bfd20b12b163dca857eafd0f52a139d8db919929aa0400000000000000130300001903000000000000,2286
00000000000000000004ce8ab3056f81f182e15784106fdc23146ee4c025e3d5,1289830,902793,3998209,759430,609058820,b3c2ce35339c73c18c685723829eb3f0928d7c2b3ee3d0a78a58841a820bbfa0,2022-10-19 22:08:29+00:00,2022-10-01,edb7ba10,1707e772,0386960b2cfabe6d6d96f0cc79aad57fb4e152d7156dcd372a31a1baac94d5e5fc074a5caf4c9f49d910000000f09f909f092f4632506f6f6c2f6e0000000000000000000000000000000000000000000000000000000000000000000000050077010000,1954
000000000000000000074e1801fe3c2f8a294f82305a17e53b662a5d118fbcef,1731352,754075,3993577,759438,538001408,ee35758d9d358c5dc5309230208ccaa3e8e7bc6536ed1e39f8dc195a02babd94,2022-10-19 23:02:21+00:00,2022-10-01,96e61238,1707e772,038e960b1362696e616e63652f383232cd002901b859f15dfabe6d6dbe59c2638196e93382ed243ab90de5567392dd43e17ef43cd7b06e460b40a9610200000000000000ed0800009952000000000000,1242
00000000000000000003b97ea02af760b22d9cb0aea6ec96c6dcd6d5d2ae37a1,1081123,970583,3992872,759323,710049792,7bdbe7cf9ed2d6213b567be3b38a5c85b94555f1db51bb4549b4bd0a0a3c3506,2022-10-19 06:29:35+00:00,2022-10-01,3eda5214,1707e772,031b960b044f994f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f121440609c00000000000000,643
00000000000000000006798ccf44c568801bf0f7ad9bc1fd0161cd5659a3b150,1214424,926327,3993405,759291,648200196,0bd3659436135716c91437aeed4ef4eb87edec2798de4e3c02e5057539502b9e,2022-10-19 00:11:13+00:00,2022-10-01,4a42e96b,1707e772,03fb950bfabe6d6da22db246f821bdc87949336efe59a548e17c5b125afd57587b0fcbcd64fdae87010000000000000031650807da3d2d0000000000000000991d26c0192f736c7573682f,1403
000000000000000000016af6de075f39b5d58aaeee9f815b715f1e9834b67d2c,1465430,842634,3993332,759429,729350144,c3b438a5ff4971e2aa1cb14a7139aa2d539e4559f4cfd06bf4908c49bea8a2e4,2022-10-19 21:57:07+00:00,2022-10-01,27194728,1707e772,0385960b1b4d696e656420627920416e74506f6f6c383636b201d701a104a0b2fabe6d6d85420738800f2468b5d8c487dd0655a65eefc9cde940647acd04ca9843fb857f02000000000000000000be4d0903000000000000,3197
00000000000000000004dae3e7e4dce3362ceccac16f88cd5b0560e3819cc3e2,1561469,810527,3993050,759388,799793152,4a848d28fcb16f9e799583910c0325accad6614e523b6e9eeb8c8a6d25d234ff,2022-10-19 15:00:51+00:00,2022-10-01,f8daa02a,1707e772,035c960b04241150632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0756ca227c05000000000000,3111
000000000000000000077231d3393837c353a2b81c9e2ed55c51440d3311ed74,1121559,957271,3993372,759339,649117696,3d14a94cfca4a450dc6a1ce2d5a5ea1636040bf88b24f48fd08e0d98bfefd938,2022-10-19 08:30:44+00:00,2022-10-01,387e6a25,1707e772,032b960b1362696e616e63652f3838302000970380a1ded6fabe6d6d70273d8ecd19271f62139355bd69611988969bea7f5f6275678e56a94c7a840a0200000000000000a49c00006d00000000000000,510
00000000000000000006ccdaf48175745c6ceb185043afccd530ec48e8f88dee,1656273,778895,3992958,759352,658915328,6b8e2bc8b7349444907c98bd94001c5a26e5ae3e6bb32d6e2f0dd25303e1a454,2022-10-19 10:20:45+00:00,2022-10-01,2304b22e,1707e772,0338960b047ecf4f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1b0c05deca01000000000000,1825
00000000000000000001f3239b52f2b2b96fdb61eac86900d774c51ca7a965e6,1321198,890623,3993067,759333,815341568,16698de093bd38649b8644cfd5926156df52289afbfb7f43f51834a0216b838d,2022-10-19 07:31:15+00:00,2022-10-01,9b1d1353,1707e772,0325960b04c4a74f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0e0645a4f300000000000000,1364
00000000000000000002faf874cfa35dee61fd9b473995b96d0203ed1997d4b6,1418190,858286,3993048,759382,663248896,d49342acf6ae5363cb114e8a8145c5703b3673a909fba5ac879f26fc0d66dd20,2022-10-19 13:40:31+00:00,2022-10-01,d3565a5a,1707e772,0356960b0b2f4d61726120506f6f6c2f1a01000200000003000000080268eb45151d0100000000,2496
00000000000000000005243fde6cb182a72676b21175f1d4ee19835e008147ae,1709600,761137,3993011,759425,733659136,6a9f3a3d2f1751de9a6bca0609e6bbc100ea80df0c68069edc703ce716dcd4a5,2022-10-19 20:38:46+00:00,2022-10-01,80444831,1707e772,0381960b04576050632f466f756e6472792055534120506f6f6c202364726f70676f6c642f125e41e1d300000000000000,2155
0000000000000000000528fc7cf64541977917ff79b7a1b608dc6de833759735,1206387,929046,3993525,759304,538533888,9bdbe6665c094c2bcf8fe81a856fe2b33986817714b9073fdedd81ada2f4a425,2022-10-19 03:26:23+00:00,2022-10-01,310c0380,1707e772,0308960b1362696e616e63652f3832359300970213c9c803fabe6d6dd23edc45ff3f2f24256dd0e4d7f658e164eefb83e9257107efe8beca246d2fee0400000000000000bec7000014020000,1460
00000000000000000000b9784828b4efcc660ca55f7499304b51f3a513348845,1526056,822323,3993025,759397,654016512,4f8559e6752ef2d3d7dfe605ffe420f8292afcee16793c0df14a9d3f5042749a,2022-10-19 15:53:17+00:00,2022-10-01,6516cf7c,1707e772,0365960b046d1d50632f466f756e6472792055534120506f6f6c202364726f70676f6c642f19b8d44dab00000000000000,2192
00000000000000000001dec3fa43ba498242b6a83e34f03d6e9d38b971ac8575,1193033,933409,3993260,759434,601579520,b689f20f437026d7aa0e3d97a99aa5e17c0737d01324139a1c86302065858fe2,2022-10-19 22:32:24+00:00,2022-10-01,8b4b1269,1707e772,038a960b1362696e616e63652f3739302000b500ada408f6fabe6d6de0ddabbfb050c37d1d9cae6efe4e1782da311e72d5b5218f1f3428a83d9617b102000000000000003c07000054000000,611
00000000000000000007e0900bfe8f84a17621c004bcad0f6ac968d58865d9da,1602956,796892,3993632,759361,730374144,1ec547741d999b5504c2739a02a1999a9acc1c59ece5da529444deb897458c97,2022-10-19 11:16:01+00:00,2022-10-01,830b764a,1707e772,0341960b1b4d696e656420627920416e74506f6f6c383833b201b903bbbe1a74fabe6d6d22148d8fb24e0acfc6e31987c4759231fbbff7434e248cd5d7da49fcb8280ffd02000000000000000000647d7a01000000000000,2096
00000000000000000003d29881371e7677f12089afc92e2052586033650a9bf8,1212447,926775,3992772,759308,853516288,eef9fe3e9bd18558abc0efac1d9e95dc54b0f3fb5a77d8e9748aee503d3cf6b7,2022-10-19 04:20:31+00:00,2022-10-01,950fe907,1707e772,030c960b0b2f4d61726120506f6f6c2f1a0100020000000300000008026703bb03000000000000,1574
000000000000000000018fb0bb26d0a0cb53db3a111ce30cf13121bdf2fab3d9,1441718,852202,3998324,759370,536903684,255019b2f75ef37468853591286f6cd4b428840d150dbe99d3699f4cf5753906,2022-10-19 12:09:06+00:00,2022-10-01,8acf003b,1707e772,034a960b2cfabe6d6d04996bee7d86179050038b8746f3e887d140725d98b94493e1a6b8890229ed7110000000f09f909f092f4632506f6f6c2f6600000000000000000000000000000000000000000000000000000000000000000000000500fbef0500,2026
00000000000000000002785381a3b22ac1706bc5356a2f025707e3f26e47b16c,1536597,818745,3992832,759441,674979840,fd7c012d1b68b663f31de7ece4e1b2c1abe1f48c38767808fbbec04209d93ac5,2022-10-19 23:53:09+00:00,2022-10-01,c9fec81e,1707e772,0391960b315c20506f7765726564206279204c75786f722054656368205c000000009241f546500e8f4f007137695301000000000000,3019
00000000000000000007d63e88469da0a5d9e3bfd4567c90fb6db937afab7a03,1174338,939458,3992712,759310,752549888,c240d71f846666c0418c00be38fa367d5f37882952627f938ce75acb2096db1c,2022-10-19 04:37:20+00:00,2022-10-01,13cd8a70,1707e772,030e960b04007f4f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f116a279a39e0010000000000,1209
000000000000000000000ff94f2ef9e77cd42ef7c6b54fb1a1f0b7935408867f,1510112,827818,3993566,759426,686768128,6664bbedd92836331cae82247804d4629e0700786fee86a3e6c666c3fa9faf66,2022-10-19 21:16:39+00:00,2022-10-01,1776666d,1707e772,0382960b1362696e616e63652f37383920008d02928c4684fabe6d6dc63c63b6be2cfbf18b7966b0e5fcc3dc5ea3353c8e22474cfad09d3dd1a414f902000000000000000000bed527050000,3589
000000000000000000011d62695e4b4a9d1278e9ff3a6c900b3ed181d5eb3a94,1201318,930549,3992965,759335,640360448,2ad5b9627ec17715e1a64aa8d43f7735dd4f0f755ba7e15f717466ab12d24282,2022-10-19 07:49:17+00:00,2022-10-01,c9be950e,1707e772,0327960b04fdab4f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1e0174f69200000000000000,701
00000000000000000001bec98b4ee68374a2cb7266dcbf3b5347a554930e75a3,1156701,945442,3993027,759402,599465984,fac399af87568ed2368b4fd99c11042d53cd3a8fc496143ccaed186a779b8a3d,2022-10-19 16:32:37+00:00,2022-10-01,e51ed5c,1707e772,036a960b04a52650632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1180cab04100000089000000,1098
000000000000000000055ee87c1fb6da96b3c7910661de0aa6ba32756627ae49,1556529,812184,3993081,759431,820887552,6557f8296133695a777e50c6bf3ebaccc47d41ae2a6c2675951937bdc666e91e,2022-10-19 22:18:56+00:00,2022-10-01,57350529,1707e772,0387960b04d17750632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0f980d6e0000377a73010000,2912
00000000000000000005d9d3bf2c3ddc3cb77714c95ba563d12206d93ca3235d,1389993,867675,3993018,759322,718626816,a191017b9d3e89afbc726962e695809ce2a8f68e2c3f590996c13f329313fec4,2022-10-19 06:25:31+00:00,2022-10-01,d1ee2a35,1707e772,031a960b045b984f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1a7d66148002000000000000,2075
0000000000000000000638bbb3e87edcaa7801e2dff29c811e48e345259ed4b3,1430978,854026,3993056,759408,536985604,5d30a5eaf1e4d04c3eef46b6a7f86d0911cf556341ccdce1169b70153a77d87d,2022-10-19 17:19:55+00:00,2022-10-01,687793e0,1707e772,0370960bfabe6d6d3c59b89d7b34cee48cffd8cc7834f41d11315b41001311e2a59bdd1ae77e240f0100000000000000096508057b079318e710000000000003de8b73122f736c7573682f,2518
00000000000000000005be370f6a6c5beb616d810c28430c235dcfb52e954418,1438989,851233,3992688,759319,821846016,49b196cfdbf54ed5b49b03c6a2186adc74e89ca0a9a67831d1a530e9396843db,2022-10-19 05:57:07+00:00,2022-10-01,8cf7d540,1707e772,0317960b04b4914f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f073a6c68ee01000000000000,2052
00000000000000000003b6087c71f20e3dcf0c0ad46c5d9a3b922b603719168d,1599858,797812,3993294,759269,790487044,d39cd01dc9cf7673ffbb98c826a5da327863a047be3fcccd45cce3f5ff74577e,2022-10-18 20:42:10+00:00,2022-10-01,9f55d57d,1707e772,03e5950bfabe6d6d526c81c1a76760240c4e041e21f97cbcce4b0e675a9d0a412af883827d059207010000000000000009650805c724eea0010000000000003fcf4747122f736c7573682f,2579
00000000000000000005b9fd49dc0ec784e1c3503316800802517b02919770c5,1080935,972338,3997949,759199,664141828,b53f79d76c72eb46e9eb89ee11375636a0adb517377a94353d09b896089bde5f,2022-10-18 07:59:26+00:00,2022-10-01,4ffba930,1707e772,039f950b2cfabe6d6d9262d2678ea87e13e2a1993b06747d749549aa22f42747526786c4eabe9fb55410000000f09f909f092f4632506f6f6c2f65000000000000000000000000000000000000000000000000000000000000000000000005004c000000,288
0000000000000000000199a3a6e37460d037b7d2b2f8352d806db5a600d4f550,1396551,865509,3993078,759171,770301952,f0c6df5e3a7c9ca4cda081ce4c2222a76f6fbcd750817ebe9757703d986e156d,2022-10-18 04:15:36+00:00,2022-10-01,b025777a,1707e772,0383950b0469284e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f12b54bd6000025ca33030000,1952
00000000000000000000575896ffb029b20615d6f056b42421a7a7c44bb496fd,1378211,871638,3993125,759214,536952832,3000b2f6c1260bae05857b32599e84e03675c321a819c8380e63dae2d9efa934,2022-10-18 11:43:27+00:00,2022-10-01,1763c11c,1707e772,03ae950b182f5669614254432f4d696e6564206279206b616d6e65742f2cfabe6d6d851ab44adc0905eb24a38587be575f8cc038ff4b7071ed770566bb2e51e80a4c100000000000000010f8b48c1391f4b05c02528a52490d020000000000,2085
00000000000000000002f7e88c7e59eb1f04d3fe2f5faf161ed00c75ac0800cd,1265079,909335,3993084,759239,677060608,8696e522be86ca3a5cb13d8f8b099c3d554814b8e92706c9d322bd016b7611e6,2022-10-18 16:17:09+00:00,2022-10-01,a109ed49,1707e772,03c7950b0485d14e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0e59554b9f00000000000000,1725
00000000000000000005dc32b826b19d340c8c8b3fc89f88f9be430658ed56e6,1533781,819713,3992920,759237,547553280,747edebadfaffa553cf3e2b9c2338aec4702b52955f678fe88aea4197cf3b0f5,2022-10-18 16:09:55+00:00,2022-10-01,cf5bbc52,1707e772,03c5950b04d4cf4e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f06d88a843500000000000000,1818
00000000000000000004265e68b0d79bc1fccc15a77ab9cf007b3ff054f55f04,1476286,838866,3992884,759223,681730048,1bcc30de5cfb3aeb7e8d664f4b23c405a4df7c036331cdd985a9ec4a2b5717a3,2022-10-18 13:21:41+00:00,2022-10-01,6d3d1d7b,1707e772,03b7950b0466a84e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f10a5c18d8802000000000000,3182
00000000000000000007bc66ae46e9faf322021e779f3be4fc76fc0c5af0d33b,1546043,815620,3992903,759243,683032576,e7f704d2d8785b0f84ba76b53e5546b489dcc6d09fd1b0b9d4a84f22c4acaa42,2022-10-18 16:49:58+00:00,2022-10-01,7f34d72a,1707e772,03cb950b0437d94e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1ace70697f00000000000000,1606
0000000000000000000613193d51a96f5b0930ed4595797b1940305b0f4b8c75,1503865,829841,3993388,759154,601628672,74a7b6bc897a9a377a4d96035b8f646efad59ba3e3d2022735bbc65bfbc0b65f,2022-10-18 01:16:09+00:00,2022-10-01,33e7cdae,1707e772,0372950b1b4d696e656420627920416e74506f6f6c3837371c000102e23c12a3fabe6d6d95aae793076f5febf8a1c3cf8aefe4e9e845aeea80881a9f89ab3f860ef0363302000000000000000000d19a3503000000000000,2981
00000000000000000002b58f391fb39cf322a0b6c7153f3dc63169352cde9519,1101145,963969,3993052,759255,576438276,e115f42713ba53096aee72e1c1cfd361d752a03031417d686f51cc7bd5072f25,2022-10-18 18:19:03+00:00,2022-10-01,5b7e0072,1707e772,03d7950bfabe6d6dbe79884f3d6ae9874e7043f8ae5afad199d4352034c04c0187e31e9e35b7d5860100000000000000036505045b7dac50000000000000009069194e1a2f736c7573682f,666
0000000000000000000443ad061903893642e4357f1c7760746d0aa515419162,1609391,794538,3993005,759289,806133760,5a062078e44f71395678bd2e4eae23c76d64324ca7236982da52f32d1afeb2d8,2022-10-18 23:30:16+00:00,2022-10-01,cdd00168,1707e772,03f9950b315c20506f7765726564206279204c75786f722054656368205c000000004bebeb7d5a92841c006a566c7a04000000000000,2056
000000000000000000067f5f38b2ec017093e60820af1a4ff739bcf03c022398,1666501,775466,3992899,759284,689160192,efe2e7c4210203153258d1c17097b1f42721b558b0548060c3561ab62cd6115c,2022-10-18 23:00:09+00:00,2022-10-01,b8edbd75,1707e772,03f4950b0b2f4d61726120506f6f6c2f1a01000200000003000000080017fa6200000000000000,2047
00000000000000000003ae5bcdf64e15b61439a0fedd27d60cb5fdc49380d2d8,1260686,910826,3993164,759247,880320512,f3a7c49fbfa3aa6d6a7db952d7b5bc64b8564f547069f85b87d71f2e1a15b804,2022-10-18 17:36:50+00:00,2022-10-01,2c782c10,1707e772,03cf950b1362696e616e63652f3830389300830340f3d139fabe6d6de218bc7c2f3c8d85ff719284f59f1d70f54ae924c041b0856faedcde85169fcd0400000000000000000099c412010000,1635
000000000000000000055cfc021934a1c6a121b17738a37e18af66e7cb2c7c8c,1568275,808249,3993022,759256,549912576,dfb4cbf9475ef317283d5c1b756d3d6abf59f54713db781505cf5d3e3a55dda0,2022-10-18 18:40:04+00:00,2022-10-01,8f3bbb78,1707e772,03d8950b0b2f4d61726120506f6f6c2f1a0100020000000300000008010222b3b8c30200000000,3361
000000000000000000033ea9cfde99962e5dca8f615c4c4de29fe1707855b02f,1636768,787181,3998311,759181,826179588,b870cc2b6e5973f596ebf027dfd784e59c7cf5aae77b0fcc619b96b42600f93a,2022-10-18 05:28:35+00:00,2022-10-01,93e1ac1a,1707e772,038d950b2cfabe6d6d94b1012cad4a324b5b244e17849f6dd5767f43697aed7e7e0f7b60263543c86110000000f09f909f092f4632506f6f6c2f650000000000000000000000000000000000000000000000000000000000000000000000050045000000,817
00000000000000000006a3a6fda6c2d369cf79a1348e98f553db6e36f1f7d5af,1541498,817302,3993404,759257,666689536,ac36f4eac5633476db0dd73ee480ff5421bc7f7b831ea05947317712fb90de8b,2022-10-18 18:44:51+00:00,2022-10-01,638b786c,1707e772,03d9950b1b4d696e656420627920416e74506f6f6c3930376600470359472eedfabe6d6d51b09bb2bba2b137a07cdf7f160003972f1936f2add37317d64b989fa2ab4adb020000000000000000010f8ca800000000000000,2454
00000000000000000006bbeb741425e0eeed448e1c10e3cd5d0d7718c9143014,1360510,877650,3993460,759158,615940096,42c1f85bcca572ade41f85c91ea32f49844f29be9bb0360257ce9f3c11872bd8,2022-10-18 02:28:30+00:00,2022-10-01,d5cd0663,1707e772,0376950b1362696e616e63652f3837392800f103fc1b86eafabe6d6de8c9e7ffda49bbea9a357b7690473f1b220b1d221278f19cf46803b7a853cb2f02000000000000000000717a9d01000000000000,1953
000000000000000000057a5b3fb3f20fb17b161cf8b8cc1beba804d40c3b2aef,1635340,785795,3992725,759228,543481856,aa694f38363e5790b8d065873a3f3d88a9e0944a78af4fa329e06e518b477496,2022-10-18 14:29:54+00:00,2022-10-01,3231d177,1707e772,03bc950b0463b84e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f03534b90000011e7de000000,2111
000000000000000000043c815ccf8cc2f167564065c025f40734d2bfdf4f5784,1233767,919930,3993557,759278,602832896,543c13042f16fceaea161a91c003893f49fe372f3579e2a7ef9a3bc42aa98ac2,2022-10-18 22:25:15+00:00,2022-10-01,a84c593e,1707e772,03ee950b1362696e616e63652f383437cd001f01a81995d3fabe6d6d692e3265d3e3dbe66fae883e82451f29bcadcc388a7b7c189390b66a8e41fcde02000000000000000000d400d301000000000000,1748
00000000000000000000dd17261c8ea0beedbf76a1bd8fab3417bf97a9e94740,1539406,817856,3992974,759261,834134020,366278d52ce5a30cc109165f360e572d9db5a8a5f751aa644c5a739ccf00acc0,2022-10-18 19:29:25+00:00,2022-10-01,ed87968f,1707e772,03dd950bfabe6d6df8eff7beedc1239828aaa2ee202f0b48145422ef9b4300f9c1d81f144fc40749010000000000000013650803bd09360000000000000000fa279c501a2f736c7573682f,3494
000000000000000000047783a5b4beb4cdba2d1c3c3cabc3c31a37a4fc9c1ce2,1091888,967158,3993362,759286,616275968,934ca6f000a2eec24d511b20889afadadee8328f75d2bbbfb2b141abe9722c79,2022-10-18 23:14:21+00:00,2022-10-01,3dcfce58,1707e772,03f6950b1362696e616e63652f38383020009703b9a8c10dfabe6d6ddd9d5d1b75bce0e38edc3e1daf1389558c807a3a43706f1fa6fc73d3a3ba2f9302000000000000000000fbdd9000000000000000,620
